timestamp,datetime,symbol,price,last_digit,is_even
1767031114,2025-12-29 17:58:34,R_50,132.9426,6,True
1767031116,2025-12-29 17:58:36,R_50,132.934,4,True
1767031118,2025-12-29 17:58:38,R_50,132.9074,4,True
1767031120,2025-12-29 17:58:40,R_50,132.8692,2,True
1767031122,2025-12-29 17:58:42,R_50,132.8482,2,True
1767031124,2025-12-29 17:58:44,R_50,132.8624,4,True
1767031126,2025-12-29 17:58:46,R_50,132.8736,6,True
1767031128,2025-12-29 17:58:48,R_50,132.8462,2,True
1767031130,2025-12-29 17:58:50,R_50,132.8458,8,True
1767031132,2025-12-29 17:58:52,R_50,132.8466,6,True
1767031134,2025-12-29 17:58:54,R_50,132.8788,8,True
1767031136,2025-12-29 17:58:56,R_50,132.8865,5,False
1767031138,2025-12-29 17:58:58,R_50,132.8848,8,True
1767031140,2025-12-29 17:59:00,R_50,132.8949,9,False
1767031142,2025-12-29 17:59:02,R_50,132.8575,5,False
1767031144,2025-12-29 17:59:04,R_50,132.8678,8,True
1767031146,2025-12-29 17:59:06,R_50,132.8806,6,True
1767031148,2025-12-29 17:59:08,R_50,132.8877,7,False
1767031150,2025-12-29 17:59:10,R_50,132.8877,7,False
1767031152,2025-12-29 17:59:12,R_50,132.8991,1,False
1767031154,2025-12-29 17:59:14,R_50,132.8976,6,True
1767031156,2025-12-29 17:59:16,R_50,132.898,8,True
1767031158,2025-12-29 17:59:18,R_50,132.9255,5,False
1767031160,2025-12-29 17:59:20,R_50,132.9164,4,True
1767031162,2025-12-29 17:59:22,R_50,132.93,3,False
1767031164,2025-12-29 17:59:24,R_50,132.9173,3,False
1767031166,2025-12-29 17:59:26,R_50,132.9497,7,False
1767031168,2025-12-29 17:59:28,R_50,132.9386,6,True
1767031170,2025-12-29 17:59:30,R_50,132.9402,2,True
1767031172,2025-12-29 17:59:32,R_50,132.9704,4,True
1767031174,2025-12-29 17:59:34,R_50,132.9773,3,False
1767031176,2025-12-29 17:59:36,R_50,132.997,7,False
1767031178,2025-12-29 17:59:38,R_50,133.0015,5,False
1767031180,2025-12-29 17:59:40,R_50,132.992,2,True
1767031182,2025-12-29 17:59:42,R_50,132.9962,2,True
1767031184,2025-12-29 17:59:44,R_50,133.0103,3,False
1767031186,2025-12-29 17:59:46,R_50,133.0257,7,False
1767031188,2025-12-29 17:59:48,R_50,133.0022,2,True
1767031190,2025-12-29 17:59:50,R_50,133.0118,8,True
1767031192,2025-12-29 17:59:52,R_50,133.0422,2,True
1767031194,2025-12-29 17:59:54,R_50,133.0348,8,True
1767031196,2025-12-29 17:59:56,R_50,133.0483,3,False
1767031198,2025-12-29 17:59:58,R_50,133.0372,2,True
1767031200,2025-12-29 18:00:00,R_50,133.0599,9,False
1767031202,2025-12-29 18:00:02,R_50,133.0729,9,False
1767031204,2025-12-29 18:00:04,R_50,133.0588,8,True
1767031206,2025-12-29 18:00:06,R_50,133.061,1,False
1767031208,2025-12-29 18:00:08,R_50,133.0575,5,False
1767031210,2025-12-29 18:00:10,R_50,133.0389,9,False
1767031212,2025-12-29 18:00:12,R_50,133.0443,3,False
1767031214,2025-12-29 18:00:14,R_50,133.0381,1,False
1767031216,2025-12-29 18:00:16,R_50,133.05,5,False
1767031218,2025-12-29 18:00:18,R_50,133.0895,5,False
1767031220,2025-12-29 18:00:20,R_50,133.0662,2,True
1767031222,2025-12-29 18:00:22,R_50,133.0786,6,True
1767031224,2025-12-29 18:00:24,R_50,133.0543,3,False
1767031226,2025-12-29 18:00:26,R_50,133.0373,3,False
1767031228,2025-12-29 18:00:28,R_50,133.0444,4,True
1767031230,2025-12-29 18:00:30,R_50,133.0303,3,False
1767031232,2025-12-29 18:00:32,R_50,133.0368,8,True
1767031234,2025-12-29 18:00:34,R_50,133.0239,9,False
1767031236,2025-12-29 18:00:36,R_50,133.0331,1,False
1767031238,2025-12-29 18:00:38,R_50,133.031,1,False
1767031240,2025-12-29 18:00:40,R_50,133.037,7,False
1767031242,2025-12-29 18:00:42,R_50,133.0283,3,False
1767031244,2025-12-29 18:00:44,R_50,133.0159,9,False
1767031246,2025-12-29 18:00:46,R_50,133.0104,4,True
1767031248,2025-12-29 18:00:48,R_50,133.0112,2,True
1767031250,2025-12-29 18:00:50,R_50,133.0073,3,False
1767031252,2025-12-29 18:00:52,R_50,132.9916,6,True
1767031254,2025-12-29 18:00:54,R_50,132.9691,1,False
1767031256,2025-12-29 18:00:56,R_50,132.9586,6,True
1767031258,2025-12-29 18:00:58,R_50,132.9636,6,True
1767031260,2025-12-29 18:01:00,R_50,132.9666,6,True
1767031262,2025-12-29 18:01:02,R_50,132.9732,2,True
1767031264,2025-12-29 18:01:04,R_50,132.993,3,False
1767031266,2025-12-29 18:01:06,R_50,132.9826,6,True
1767031268,2025-12-29 18:01:08,R_50,132.9992,2,True
1767031270,2025-12-29 18:01:10,R_50,133.0272,2,True
1767031272,2025-12-29 18:01:12,R_50,133.0229,9,False
1767031274,2025-12-29 18:01:14,R_50,133.0307,7,False
1767031276,2025-12-29 18:01:16,R_50,133.0138,8,True
1767031278,2025-12-29 18:01:18,R_50,133.015,5,False
1767031280,2025-12-29 18:01:20,R_50,133.0172,2,True
1767031282,2025-12-29 18:01:22,R_50,133.0239,9,False
1767031284,2025-12-29 18:01:24,R_50,133.0264,4,True
1767031286,2025-12-29 18:01:26,R_50,133.0269,9,False
1767031288,2025-12-29 18:01:28,R_50,133.0192,2,True
1767031290,2025-12-29 18:01:30,R_50,132.9892,2,True
1767031292,2025-12-29 18:01:32,R_50,133.0033,3,False
1767031294,2025-12-29 18:01:34,R_50,133.037,7,False
1767031296,2025-12-29 18:01:36,R_50,133.0239,9,False
1767031298,2025-12-29 18:01:38,R_50,133.0272,2,True
1767031300,2025-12-29 18:01:40,R_50,133.0006,6,True
1767031302,2025-12-29 18:01:42,R_50,133.0106,6,True
1767031304,2025-12-29 18:01:44,R_50,133.0248,8,True
1767031306,2025-12-29 18:01:46,R_50,133.0246,6,True
1767031308,2025-12-29 18:01:48,R_50,133.0107,7,False
1767031310,2025-12-29 18:01:50,R_50,132.9992,2,True
1767031312,2025-12-29 18:01:52,R_50,133.0165,5,False
1767031314,2025-12-29 18:01:54,R_50,133.0357,7,False
1767031316,2025-12-29 18:01:56,R_50,133.0207,7,False
1767031318,2025-12-29 18:01:58,R_50,133.0496,6,True
1767031320,2025-12-29 18:02:00,R_50,133.0406,6,True
1767031322,2025-12-29 18:02:02,R_50,132.9995,5,False
1767031324,2025-12-29 18:02:04,R_50,132.9726,6,True
1767031326,2025-12-29 18:02:06,R_50,132.9757,7,False
1767031328,2025-12-29 18:02:08,R_50,132.9665,5,False
1767031330,2025-12-29 18:02:10,R_50,132.9328,8,True
1767031332,2025-12-29 18:02:12,R_50,132.9133,3,False
1767031334,2025-12-29 18:02:14,R_50,132.919,9,False
1767031336,2025-12-29 18:02:16,R_50,132.9286,6,True
1767031338,2025-12-29 18:02:18,R_50,132.9121,1,False
1767031340,2025-12-29 18:02:20,R_50,132.8978,8,True
1767031342,2025-12-29 18:02:22,R_50,132.8945,5,False
1767031344,2025-12-29 18:02:24,R_50,132.9039,9,False
1767031346,2025-12-29 18:02:26,R_50,132.9291,1,False
1767031348,2025-12-29 18:02:28,R_50,132.9138,8,True
1767031350,2025-12-29 18:02:30,R_50,132.9038,8,True
1767031352,2025-12-29 18:02:32,R_50,132.871,1,False
1767031354,2025-12-29 18:02:34,R_50,132.8391,1,False
1767031356,2025-12-29 18:02:36,R_50,132.8244,4,True
1767031358,2025-12-29 18:02:38,R_50,132.8122,2,True
1767031360,2025-12-29 18:02:40,R_50,132.8032,2,True
1767031362,2025-12-29 18:02:42,R_50,132.8153,3,False
1767031364,2025-12-29 18:02:44,R_50,132.8569,9,False
1767031366,2025-12-29 18:02:46,R_50,132.8743,3,False
1767031368,2025-12-29 18:02:48,R_50,132.8664,4,True
1767031370,2025-12-29 18:02:50,R_50,132.855,5,False
1767031372,2025-12-29 18:02:52,R_50,132.8532,2,True
1767031374,2025-12-29 18:02:54,R_50,132.8562,2,True
1767031376,2025-12-29 18:02:56,R_50,132.8639,9,False
1767031378,2025-12-29 18:02:58,R_50,132.8917,7,False
1767031380,2025-12-29 18:03:00,R_50,132.8475,5,False
1767031382,2025-12-29 18:03:02,R_50,132.8752,2,True
1767031384,2025-12-29 18:03:04,R_50,132.8832,2,True
1767031386,2025-12-29 18:03:06,R_50,132.8712,2,True
1767031388,2025-12-29 18:03:08,R_50,132.8739,9,False
1767031390,2025-12-29 18:03:10,R_50,132.888,8,True
1767031392,2025-12-29 18:03:12,R_50,132.8617,7,False
1767031394,2025-12-29 18:03:14,R_50,132.8835,5,False
1767031396,2025-12-29 18:03:16,R_50,132.8829,9,False
1767031398,2025-12-29 18:03:18,R_50,132.8916,6,True
1767031400,2025-12-29 18:03:20,R_50,132.8773,3,False
1767031402,2025-12-29 18:03:22,R_50,132.8875,5,False
1767031404,2025-12-29 18:03:24,R_50,132.8762,2,True
1767031406,2025-12-29 18:03:26,R_50,132.8795,5,False
1767031408,2025-12-29 18:03:28,R_50,132.8987,7,False
1767031410,2025-12-29 18:03:30,R_50,132.8869,9,False
1767031412,2025-12-29 18:03:32,R_50,132.8864,4,True
1767031414,2025-12-29 18:03:34,R_50,132.8832,2,True
1767031416,2025-12-29 18:03:36,R_50,132.8609,9,False
1767031418,2025-12-29 18:03:38,R_50,132.8501,1,False
1767031420,2025-12-29 18:03:40,R_50,132.8219,9,False
1767031422,2025-12-29 18:03:42,R_50,132.8304,4,True
1767031424,2025-12-29 18:03:44,R_50,132.8265,5,False
1767031426,2025-12-29 18:03:46,R_50,132.8439,9,False
1767031428,2025-12-29 18:03:48,R_50,132.8771,1,False
1767031430,2025-12-29 18:03:50,R_50,132.8919,9,False
1767031432,2025-12-29 18:03:52,R_50,132.9144,4,True
1767031434,2025-12-29 18:03:54,R_50,132.9316,6,True
1767031436,2025-12-29 18:03:56,R_50,132.9383,3,False
1767031438,2025-12-29 18:03:58,R_50,132.9311,1,False
1767031440,2025-12-29 18:04:00,R_50,132.9293,3,False
1767031442,2025-12-29 18:04:02,R_50,132.9304,4,True
1767031444,2025-12-29 18:04:04,R_50,132.9015,5,False
1767031446,2025-12-29 18:04:06,R_50,132.8848,8,True
1767031448,2025-12-29 18:04:08,R_50,132.8776,6,True
1767031450,2025-12-29 18:04:10,R_50,132.8785,5,False
1767031452,2025-12-29 18:04:12,R_50,132.8596,6,True
1767031454,2025-12-29 18:04:14,R_50,132.838,8,True
1767031456,2025-12-29 18:04:16,R_50,132.8537,7,False
1767031458,2025-12-29 18:04:18,R_50,132.8596,6,True
1767031460,2025-12-29 18:04:20,R_50,132.829,9,False
1767031462,2025-12-29 18:04:22,R_50,132.8097,7,False
1767031464,2025-12-29 18:04:24,R_50,132.7904,4,True
1767031466,2025-12-29 18:04:26,R_50,132.7952,2,True
1767031468,2025-12-29 18:04:28,R_50,132.7937,7,False
1767031470,2025-12-29 18:04:30,R_50,132.7896,6,True
1767031472,2025-12-29 18:04:32,R_50,132.7654,4,True
1767031474,2025-12-29 18:04:34,R_50,132.7821,1,False
1767031476,2025-12-29 18:04:36,R_50,132.7699,9,False
1767031478,2025-12-29 18:04:38,R_50,132.7429,9,False
1767031480,2025-12-29 18:04:40,R_50,132.7439,9,False
1767031482,2025-12-29 18:04:42,R_50,132.7151,1,False
1767031484,2025-12-29 18:04:44,R_50,132.6992,2,True
1767031486,2025-12-29 18:04:46,R_50,132.7072,2,True
1767031488,2025-12-29 18:04:48,R_50,132.7037,7,False
1767031490,2025-12-29 18:04:50,R_50,132.7076,6,True
1767031492,2025-12-29 18:04:52,R_50,132.7149,9,False
1767031494,2025-12-29 18:04:54,R_50,132.7264,4,True
1767031496,2025-12-29 18:04:56,R_50,132.6763,3,False
1767031498,2025-12-29 18:04:58,R_50,132.7009,9,False
1767031500,2025-12-29 18:05:00,R_50,132.7216,6,True
1767031502,2025-12-29 18:05:02,R_50,132.7142,2,True
1767031504,2025-12-29 18:05:04,R_50,132.6807,7,False
1767031506,2025-12-29 18:05:06,R_50,132.6922,2,True
1767031508,2025-12-29 18:05:08,R_50,132.7094,4,True
1767031510,2025-12-29 18:05:10,R_50,132.6996,6,True
1767031512,2025-12-29 18:05:12,R_50,132.6935,5,False
1767031514,2025-12-29 18:05:14,R_50,132.7126,6,True
1767031516,2025-12-29 18:05:16,R_50,132.7036,6,True
1767031518,2025-12-29 18:05:18,R_50,132.7004,4,True
1767031520,2025-12-29 18:05:20,R_50,132.7382,2,True
1767031522,2025-12-29 18:05:22,R_50,132.7708,8,True
1767031524,2025-12-29 18:05:24,R_50,132.7765,5,False
1767031526,2025-12-29 18:05:26,R_50,132.7656,6,True
1767031528,2025-12-29 18:05:28,R_50,132.7702,2,True
1767031530,2025-12-29 18:05:30,R_50,132.795,5,False
1767031532,2025-12-29 18:05:32,R_50,132.7814,4,True
1767031534,2025-12-29 18:05:34,R_50,132.7726,6,True
1767031536,2025-12-29 18:05:36,R_50,132.7503,3,False
1767031538,2025-12-29 18:05:38,R_50,132.7348,8,True
1767031540,2025-12-29 18:05:40,R_50,132.7484,4,True
1767031542,2025-12-29 18:05:42,R_50,132.7277,7,False
1767031544,2025-12-29 18:05:44,R_50,132.7379,9,False
1767031546,2025-12-29 18:05:46,R_50,132.7431,1,False
1767031548,2025-12-29 18:05:48,R_50,132.7508,8,True
1767031550,2025-12-29 18:05:50,R_50,132.727,7,False
1767031552,2025-12-29 18:05:52,R_50,132.7384,4,True
1767031554,2025-12-29 18:05:54,R_50,132.7402,2,True
1767031556,2025-12-29 18:05:56,R_50,132.742,2,True
1767031558,2025-12-29 18:05:58,R_50,132.7544,4,True
1767031560,2025-12-29 18:06:00,R_50,132.7354,4,True
1767031562,2025-12-29 18:06:02,R_50,132.7501,1,False
1767031564,2025-12-29 18:06:04,R_50,132.7344,4,True
1767031566,2025-12-29 18:06:06,R_50,132.7481,1,False
